id_contribuinte,cnpj,razao_social,cnae,desc_cnae,porte,regime_tributario,bairro,data_abertura,ativo,risco_latente,email,telefone
1049,13.633.792/2341-00,da Cunha Moraes e Filhos,8630-5,Atividades de atenção à saúde,ME,Lucro Presumido,Vila Margarida,2017-04-16,0,1,laviniafogaca@ramos.gov.br,(041) 5739 6195
1050,96.733.116/7726-00,Cunha S/A,8650-0,Atividades de saúde humana,EPP,Lucro Presumido,Alto da Boa Vista,2022-01-20,1,0,eduarda11@pereira.com,(041) 2330-9273
1051,43.768.550/7896-00,Pires,7711-0,Locação de automóveis,MD,Lucro Presumido,Esplanada dos Barreiros,2026-01-26,1,0,lopescaue@costa.br,0900 721 9276
1052,21.962.633/5564-00,Cavalcante das Neves Ltda.,4921-3,Transporte rodoviário coletivo,MEI,MEI,Vila São Jorge,2020-12-04,1,1,oliver71@casa.com,(021) 6248-5217
1053,97.093.170/6955-00,Marques,8650-0,Atividades de saúde humana,EPP,Simples Nacional,Vila Bocaina,2020-01-31,1,0,gomesmelina@lima.com.br,+55 61 4531 1860
1054,76.164.534/5472-00,Pires,8512-1,Ensino fundamental,MD,Lucro Real,Jardim Rio Branco,2022-09-29,1,2,alexandrefreitas@fonseca.net,0900-187-4273
1055,06.503.121/9804-00,Cavalcanti - ME,9311-5,Academias e fitness,MEI,MEI,Ilha Porchat,2019-03-15,1,2,siqueirarodrigo@teixeira.gov.br,71 8727-1059
1056,42.642.364/2813-00,Martins da Costa - EI,8630-5,Atividades de atenção à saúde,MEI,MEI,Japuí,2020-01-19,1,0,oferreira@sampaio.br,+55 (084) 4198-7909
1057,24.876.230/3911-00,Moraes S.A.,4921-3,Transporte rodoviário coletivo,MEI,MEI,Alto da Boa Vista,2018-11-14,1,2,camposraul@martins.com,(011) 8230-2024
1058,17.852.282/3052-00,da Mota e Filhos,8630-5,Atividades de atenção à saúde,EPP,Simples Nacional,Esplanada dos Barreiros,2017-10-09,1,0,zsilva@moreira.br,71 8871-0519
1059,80.622.072/2395-00,Oliveira,4771-7,Comércio farmacêutico,ME,Simples Nacional,Esplanada dos Barreiros,2023-02-20,1,1,grodrigues@mendes.com.br,+55 (071) 6887-7935
1060,72.132.901/6204-00,Aragão,8630-5,Atividades de atenção à saúde,MEI,MEI,Catiapoa,2023-04-18,1,2,lalbuquerque@macedo.gov.br,(071) 2408 2863
1061,86.878.599/6486-00,Nogueira,8512-1,Ensino fundamental,EPP,Lucro Presumido,Esplanada dos Barreiros,2017-04-11,1,0,lda-rosa@albuquerque.com,+55 61 1682 6318
1062,03.195.419/6664-00,Melo - EI,8512-1,Ensino fundamental,GR,Lucro Real,Glória,2020-05-18,1,0,milena79@brito.com.br,81 9315 0554
1063,03.627.924/6320-00,Monteiro Andrade S.A.,6911-7,Atividades jurídicas,GR,Lucro Real,Catiapoa,2023-05-16,1,1,amontenegro@andrade.com.br,+55 (051) 9752-3051
1064,67.753.726/0321-00,Andrade da Rosa S.A.,8511-2,Educação infantil,ME,Lucro Presumido,Parque Bitaru,2018-02-03,1,0,csilveira@mendonca.br,+55 51 2348 0539
1065,66.194.588/7071-00,Porto,6202-3,Desenvolvimento de sistemas,MD,Lucro Real,Parque Bitaru,2023-08-03,1,0,jpires@lima.gov.br,+55 84 9223 8964
1066,82.012.840/0838-00,Monteiro Cavalcante Ltda.,4120-4,Construção de edifícios,MEI,MEI,Porto Grande,2019-11-10,1,0,lararibeiro@macedo.net,+55 31 6627 3698
1067,97.595.450/8917-00,Novaes,8511-2,Educação infantil,ME,Lucro Presumido,Vila São Jorge,2025-04-30,1,0,lunnaalves@duarte.com.br,(071) 8702 5389
1068,89.812.657/4223-00,Vieira,9602-5,Cabeleireiros e similares,EPP,Simples Nacional,Vila Nova,2016-12-28,1,2,natalia34@barbosa.br,+55 (081) 6336 5356
1069,30.040.236/9362-00,Vieira Casa Grande - EI,7711-0,Locação de automóveis,MEI,MEI,Vila Bocaina,2017-05-10,1,1,silveiraenzo@da.com,11 3062 6005
1070,30.120.471/3727-00,Oliveira Casa Grande - EI,9311-5,Academias e fitness,MEI,MEI,Porto Grande,2020-02-05,1,2,freitasayla@da.br,+55 11 8029-2192
1071,57.498.855/8298-00,Mendes,8511-2,Educação infantil,EPP,Lucro Presumido,Alto da Boa Vista,2025-11-11,1,0,agathacampos@azevedo.com,71 6879 2610
1072,06.745.847/6094-00,Mendonça Pinto e Filhos,4921-3,Transporte rodoviário coletivo,EPP,Simples Nacional,Catiapoa,2016-07-22,1,0,mariah67@martins.org,31 0119 8113
1073,28.333.721/8856-00,Moreira,8630-5,Atividades de atenção à saúde,ME,Simples Nacional,Ilha Porchat,2020-11-09,1,1,joao-pedrocamargo@vargas.br,(011) 4025 8838
1074,13.297.150/6662-00,Ferreira,9602-5,Cabeleireiros e similares,ME,Lucro Presumido,Cidade Nautica,2019-01-22,1,0,leandromoura@da.com.br,+55 (061) 6852-8152
1075,14.377.693/6634-00,Albuquerque Araújo - ME,6201-5,Desenvolvimento de software,ME,Lucro Presumido,Vila São Jorge,2016-11-23,1,1,heloisa95@silva.gov.br,(061) 9664 2881
1076,95.961.111/0286-00,Garcia,5620-1,Serviços de alimentação,MEI,MEI,Japuí,2023-09-26,1,0,moreiramaite@sampaio.com,+55 (031) 0184-3158
1077,07.202.455/9102-00,Pastor Oliveira - ME,7490-1,Consultoria empresarial,EPP,Simples Nacional,Centro,2017-07-05,1,1,leandroaraujo@rezende.br,(071) 7961 4430
1078,91.090.326/7149-00,da Rocha Freitas S.A.,6911-7,Atividades jurídicas,MEI,MEI,Centro,2017-12-28,1,0,caldeirahadassa@pimenta.org,21 2403 5755
1079,94.217.942/8179-00,da Rocha Sousa S.A.,4771-7,Comércio farmacêutico,MEI,MEI,Ilha Porchat,2018-11-17,1,0,rmacedo@aparecida.net,+55 (081) 9008 3050
1080,52.775.844/6634-00,da Luz S/A,8650-0,Atividades de saúde humana,ME,Simples Nacional,Vila Bocaina,2019-11-28,1,1,maria-flor38@cunha.com,0300 022 2949
1081,22.010.912/1722-00,Oliveira,4120-4,Construção de edifícios,EPP,Simples Nacional,Parque Bitaru,2022-06-18,1,1,zjesus@vargas.org,+55 31 7874 2380
1082,59.376.618/9437-00,Peixoto,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Jardim Rio Branco,2016-07-31,1,1,andradepedro-lucas@costela.org,(021) 3390-7708
1083,35.100.462/7765-00,Aparecida,6920-6,Atividades contábeis,ME,Simples Nacional,Vila Bocaina,2019-08-09,1,2,abreuevelyn@macedo.br,81 6379-7615
1084,59.202.461/7520-00,da Cruz Castro - EI,6911-7,Atividades jurídicas,ME,Lucro Presumido,Vila Nova,2023-12-25,1,0,caldeiraisaac@rodrigues.com,+55 (081) 8694 3240
1085,32.600.559/5501-00,Almeida da Rocha e Filhos,4330-4,Acabamentos em construção,EPP,Lucro Presumido,Cidade Nautica,2020-01-09,1,0,ferreiraliz@da.com.br,0300-479-6904
1086,25.848.689/9936-00,Garcia S/A,4771-7,Comércio farmacêutico,EPP,Simples Nacional,Catiapoa,2016-12-25,1,0,maite81@mendonca.br,84 2607 6665
1087,98.487.045/0691-00,Camargo S/A,6202-3,Desenvolvimento de sistemas,MEI,MEI,Jardim Rio Branco,2024-04-08,1,2,oliveiraalice@viana.com.br,+55 41 9329 0820
1088,99.359.374/4039-00,Cavalcanti,9602-5,Cabeleireiros e similares,MEI,MEI,Porto Grande,2021-04-25,1,1,pedro-henriquefernandes@mendes.com.br,0300-574-4195
1089,30.373.606/0148-00,Ferreira,8630-5,Atividades de atenção à saúde,MEI,MEI,Esplanada dos Barreiros,2023-12-16,1,1,diasbento@novais.edu.br,(031) 2061 7958
1090,84.907.938/8413-00,Vieira,5310-5,Atividades dos correios,EPP,Lucro Presumido,Centro,2016-10-30,1,0,maria-fernandacavalcanti@duarte.br,(051) 4469 9938
1091,83.061.537/0124-00,Mendes Alves S/A,7711-0,Locação de automóveis,MEI,MEI,Japuí,2016-11-28,1,0,machadovalentim@barbosa.br,0300-661-7554
1092,26.325.144/8811-00,Cirino e Filhos,8650-0,Atividades de saúde humana,MEI,MEI,Vila Bocaina,2017-08-26,1,0,anna-liz09@duarte.br,0500-734-0228
1093,14.217.518/8781-00,Andrade Moraes - ME,8599-6,Treinamento e capacitação,EPP,Simples Nacional,Catiapoa,2023-07-01,1,2,enrico86@cavalcante.com,+55 (021) 1429 7495
1094,15.152.638/4091-00,Pires Albuquerque S.A.,4921-3,Transporte rodoviário coletivo,MD,Lucro Real,Glória,2022-04-01,1,1,danilo74@moura.com.br,11 2991-2735
1095,28.837.505/6618-00,Borges Andrade e Filhos,5620-1,Serviços de alimentação,EPP,Simples Nacional,Vila São Jorge,2018-01-16,1,1,ana-laura65@guerra.edu.br,+55 31 3668 5396
1096,39.791.378/7655-00,Barbosa,7711-0,Locação de automóveis,MEI,MEI,Japuí,2021-04-24,1,2,caleb22@sampaio.com,+55 (061) 1070 1897
1097,30.950.556/0571-00,Cardoso Ramos Ltda.,6202-3,Desenvolvimento de sistemas,EPP,Simples Nacional,Parque Bitaru,2020-02-16,1,0,marcela48@porto.com.br,+55 (051) 0574 0745
1098,27.788.519/0534-00,Lima da Cunha e Filhos,8599-6,Treinamento e capacitação,MEI,MEI,Alto da Boa Vista,2018-04-14,1,0,moreiramaite@das.br,+55 (084) 8974-1793
1099,10.424.624/5618-00,Oliveira,9602-5,Cabeleireiros e similares,ME,Lucro Presumido,Centro,2016-09-05,1,2,evelyndas-neves@ribeiro.br,(071) 1543-5184
1100,46.004.521/2899-00,Pastor S/A,8512-1,Ensino fundamental,ME,Lucro Presumido,Jardim Rio Branco,2021-01-02,1,0,beatriz66@sampaio.org,61 8462-3409
1101,45.512.939/1304-00,Nogueira,6920-6,Atividades contábeis,GR,Lucro Real,Vila Margarida,2019-04-07,1,0,zmoraes@freitas.gov.br,+55 41 5978-9348
1102,89.848.416/0461-00,Costela,5310-5,Atividades dos correios,ME,Simples Nacional,Glória,2022-05-05,1,0,eleao@silva.br,+55 31 5063 2489
1103,11.901.707/5681-00,Caldeira Cavalcanti S.A.,8630-5,Atividades de atenção à saúde,EPP,Simples Nacional,Japuí,2016-07-13,1,2,ana-livia98@da.net,31 2676 4742
1104,52.291.073/2283-00,Gonçalves,9311-5,Academias e fitness,MEI,MEI,Vila Margarida,2025-04-20,1,2,lnovaes@lima.com,(031) 3386 2986
1105,37.830.639/6384-00,Souza - ME,6201-5,Desenvolvimento de software,MEI,MEI,Alto da Boa Vista,2019-08-14,1,2,zfogaca@pires.net,+55 81 5345 1325
1106,94.439.164/9701-00,Moraes,7711-0,Locação de automóveis,EPP,Lucro Presumido,Porto Grande,2026-01-24,1,1,portojulia@novais.net,+55 (061) 5263-0909
1107,29.291.320/3301-00,Fogaça,4120-4,Construção de edifícios,MEI,MEI,Jardim Rio Branco,2018-01-13,1,2,randrade@fernandes.br,+55 21 5121-0499
1108,19.031.061/5372-00,Sales Farias Ltda.,5611-2,Restaurantes e similares,EPP,Simples Nacional,Cidade Nautica,2017-02-12,1,0,carolina46@caldeira.gov.br,+55 (041) 2790 3244
1109,66.847.323/6533-00,Fernandes S.A.,8599-6,Treinamento e capacitação,EPP,Lucro Presumido,Vila São Jorge,2017-03-15,1,0,thomasda-mota@brito.br,(011) 8322 1493
1110,40.672.007/8436-00,das Neves S.A.,8630-5,Atividades de atenção à saúde,MD,Lucro Real,Centro,2025-07-31,1,0,isaac71@silva.gov.br,(041) 0938 0792
1111,42.607.819/7543-00,Guerra S.A.,8650-0,Atividades de saúde humana,EPP,Simples Nacional,Cidade Nautica,2021-11-05,1,0,maria-helena32@dias.br,11 8358 6240
1112,42.737.203/7638-00,Pastor S.A.,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Bocaina,2024-02-09,1,0,monteiroaurora@camara.com.br,51 2387 6869
1113,58.414.846/0191-00,Vieira,5611-2,Restaurantes e similares,MEI,MEI,Cidade Nautica,2016-11-16,1,0,sabrina03@peixoto.br,31 8618 3246
1114,38.998.278/0205-00,Souza Pimenta - EI,8650-0,Atividades de saúde humana,MEI,MEI,Glória,2025-02-10,1,0,das-nevesmarcela@aragao.br,11 5908-8330
1115,50.732.146/4493-00,Monteiro,5310-5,Atividades dos correios,MEI,MEI,Alto da Boa Vista,2020-12-17,1,0,rochaisaque@fogaca.com,(051) 0203-9591
1116,67.933.505/5738-00,Vargas,4921-3,Transporte rodoviário coletivo,EPP,Lucro Presumido,Vila Margarida,2018-08-03,1,0,clarice66@novais.com.br,(031) 4436 3197
1117,01.192.360/3768-00,Abreu Garcia - ME,4330-4,Acabamentos em construção,MD,Lucro Real,Esplanada dos Barreiros,2019-10-22,1,2,thiagoferreira@fogaca.com.br,+55 51 6570 6088
1118,87.233.351/0409-00,Castro Macedo - ME,7490-1,Consultoria empresarial,EPP,Simples Nacional,Vila Nova,2017-09-16,1,0,uda-cruz@farias.com.br,+55 51 9872 1443
1119,31.539.114/9830-00,Vasconcelos,8630-5,Atividades de atenção à saúde,MD,Lucro Real,Porto Grande,2019-01-17,1,0,tvasconcelos@dias.gov.br,84 0406-6791
1120,07.365.118/9394-00,Ramos,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Nova,2019-01-16,0,0,xleao@goncalves.com.br,51 3949 0389
1121,78.201.904/3223-00,Pires - EI,6920-6,Atividades contábeis,EPP,Lucro Presumido,Glória,2019-03-07,1,0,oliveiralevi@abreu.edu.br,(011) 2555-8581
1122,33.247.073/9201-00,Teixeira,5620-1,Serviços de alimentação,ME,Simples Nacional,Ilha Porchat,2021-07-10,1,2,mariana41@silva.com,0800 623 5948
1123,46.212.760/2508-00,da Rosa,4120-4,Construção de edifícios,MD,Lucro Real,Vila Nova,2017-05-01,1,0,thiago75@da.com.br,+55 41 6896 7238
1124,23.126.163/2488-00,Castro Ltda.,9602-5,Cabeleireiros e similares,MEI,MEI,Vila Margarida,2023-11-20,1,1,ealves@guerra.org,+55 (011) 3696 2894
1125,72.989.376/2974-00,da Cunha Ltda.,4771-7,Comércio farmacêutico,ME,Lucro Presumido,Porto Grande,2020-07-14,1,0,ida-paz@borges.com.br,71 0960-9798
1126,03.646.871/9120-00,Fernandes,4921-3,Transporte rodoviário coletivo,MEI,MEI,Porto Grande,2021-12-28,1,2,ninasilva@da.edu.br,11 1914-9574
1127,76.920.828/3230-00,Pacheco Ltda.,5310-5,Atividades dos correios,EPP,Simples Nacional,Esplanada dos Barreiros,2022-03-06,1,1,antony54@da.br,(061) 4267-5572
1128,88.158.814/4582-00,Pastor Mendonça - ME,4921-3,Transporte rodoviário coletivo,MD,Lucro Presumido,Catiapoa,2018-10-30,1,0,caua97@moraes.net,(071) 7163 4926
1129,32.318.297/1681-00,da Rocha,6202-3,Desenvolvimento de sistemas,ME,Lucro Presumido,Parque Bitaru,2022-03-06,1,0,vitor-gabrielda-luz@correia.br,0500-265-8270
1130,45.000.000/1529-00,Montenegro,6911-7,Atividades jurídicas,MEI,MEI,Japuí,2020-06-04,1,0,anthony54@vieira.org,+55 (021) 7429-9611
1131,17.850.902/5561-00,Camargo e Filhos,4120-4,Construção de edifícios,EPP,Lucro Presumido,Glória,2017-10-05,1,1,asafemoreira@fernandes.com.br,(084) 2656 3357
1132,44.218.299/8747-00,Peixoto Ltda.,4771-7,Comércio farmacêutico,MD,Lucro Real,Glória,2017-02-16,1,0,maria-claraalves@aparecida.com.br,(084) 2548-7404
1133,48.905.670/8670-00,Castro da Costa S/A,7490-1,Consultoria empresarial,ME,Simples Nacional,Japuí,2018-07-06,0,1,zfonseca@souza.br,+55 61 5147 5068
1134,43.655.158/4826-00,Cassiano,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Vila Nova,2016-08-08,1,1,cassianoliz@rodrigues.com.br,+55 84 1639 9733
1135,24.835.505/4296-00,Abreu Pastor S.A.,8599-6,Treinamento e capacitação,MEI,MEI,Vila Bocaina,2020-09-08,1,0,kevincarvalho@alves.com,+55 51 7799 4490
1136,70.633.699/8795-00,Borges,5310-5,Atividades dos correios,MEI,MEI,Vila Nova,2018-11-23,1,0,stellacostela@fonseca.com.br,(084) 5115 8274
1137,10.401.648/1880-00,da Cunha Garcia - ME,6201-5,Desenvolvimento de software,ME,Simples Nacional,Japuí,2025-06-05,1,1,kevin50@silveira.br,(031) 8352-5150
1138,77.383.638/1643-00,Pereira e Filhos,8630-5,Atividades de atenção à saúde,GR,Lucro Real,Esplanada dos Barreiros,2021-09-01,1,1,leaoeduardo@pastor.br,+55 84 7687-8760
1139,69.428.946/4203-00,Leão,7490-1,Consultoria empresarial,EPP,Simples Nacional,Jardim Rio Branco,2018-07-30,1,0,rteixeira@vieira.gov.br,+55 41 1975 8634
1140,86.314.417/0646-00,Costela,5611-2,Restaurantes e similares,ME,Lucro Presumido,Jardim Rio Branco,2021-01-30,1,0,oliveiradavi-luiz@azevedo.com.br,+55 21 6250 6937
1141,02.635.582/4301-00,Ramos Nunes e Filhos,6920-6,Atividades contábeis,MEI,MEI,Ilha Porchat,2019-10-11,1,0,borgesaugusto@vieira.net,0500 344 5174
1142,44.898.803/1538-00,Lima - EI,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Glória,2017-01-03,1,0,beniciocavalcante@da.com.br,(084) 7042 8519
1143,45.279.050/4043-00,Rios Abreu Ltda.,4771-7,Comércio farmacêutico,MEI,MEI,Ilha Porchat,2026-04-04,1,0,fernandaporto@cavalcanti.gov.br,61 7077-1710
1144,53.849.516/3211-00,Moraes Silva Ltda.,4120-4,Construção de edifícios,GR,Lucro Real,Glória,2021-04-29,1,0,sophieleao@pinto.edu.br,+55 81 6939 5904
1145,71.809.339/1373-00,Guerra,4921-3,Transporte rodoviário coletivo,ME,Lucro Presumido,Esplanada dos Barreiros,2024-01-06,1,0,stellaramos@pacheco.gov.br,21 1387-0398
1146,60.119.875/6178-00,Santos,6911-7,Atividades jurídicas,ME,Simples Nacional,Centro,2020-03-11,1,0,ana-livia64@oliveira.com,(084) 0394-0245
1147,23.009.156/1829-00,Aparecida,5310-5,Atividades dos correios,MEI,MEI,Centro,2021-01-02,1,0,egarcia@marques.edu.br,(031) 7631 1468
1148,65.774.491/6093-00,Pires S.A.,6201-5,Desenvolvimento de software,MEI,MEI,Jardim Rio Branco,2019-03-19,1,0,das-nevesana-luiza@abreu.br,11 9757 4217
1149,01.491.189/4184-00,Moura,4921-3,Transporte rodoviário coletivo,MEI,MEI,Japuí,2023-11-29,1,0,diogorios@farias.com,0500-334-3126
1150,09.263.223/9982-00,Ribeiro,7711-0,Locação de automóveis,MEI,MEI,Vila São Jorge,2017-12-30,1,0,nascimentozoe@azevedo.gov.br,0900-778-0127
1151,56.114.042/8860-00,Sampaio Casa Grande e Filhos,8511-2,Educação infantil,EPP,Lucro Presumido,Vila São Jorge,2023-07-08,1,0,fogacaisadora@peixoto.com,+55 (051) 0489-3327
1152,76.660.811/2600-00,Azevedo Ribeiro - ME,6201-5,Desenvolvimento de software,ME,Lucro Presumido,Catiapoa,2017-12-03,1,0,silvaerick@costela.com.br,+55 31 4962-1542
1153,66.910.627/1531-00,Ribeiro,6202-3,Desenvolvimento de sistemas,MD,Lucro Presumido,Vila São Jorge,2017-05-03,1,0,olivianovais@cavalcanti.com.br,81 6018-4570
1154,55.068.826/9177-00,Santos,4120-4,Construção de edifícios,MEI,MEI,Porto Grande,2026-03-10,1,1,zbarros@brito.gov.br,+55 71 7479 7843
1155,38.440.134/8087-00,Cunha,5310-5,Atividades dos correios,MEI,MEI,Alto da Boa Vista,2017-08-04,1,0,novaesrebeca@vargas.br,+55 61 3124 9272
1156,78.826.033/5910-00,Pimenta Melo S/A,6911-7,Atividades jurídicas,ME,Lucro Presumido,Catiapoa,2022-07-17,1,2,vieiragael@leao.com.br,(084) 5241-5209
1157,09.085.991/4492-00,Novaes Pereira S.A.,6920-6,Atividades contábeis,ME,Lucro Presumido,Jardim Rio Branco,2022-07-24,1,1,bellada-conceicao@silveira.com,11 4270 9597
1158,26.999.699/6489-00,Pires Abreu Ltda.,8511-2,Educação infantil,GR,Lucro Real,Alto da Boa Vista,2016-10-16,1,0,murilocaldeira@peixoto.net,(061) 3285 4719
1159,84.285.969/3259-00,Cavalcante,8511-2,Educação infantil,MEI,MEI,Porto Grande,2022-09-24,1,0,vcostela@farias.edu.br,+55 (081) 9181 3623
1160,93.231.234/2669-00,Gomes,6201-5,Desenvolvimento de software,ME,Lucro Presumido,Alto da Boa Vista,2025-07-16,1,0,theo10@sousa.com.br,+55 (081) 5970-4940
1161,08.726.176/0723-00,Barbosa,6202-3,Desenvolvimento de sistemas,MD,Lucro Real,Alto da Boa Vista,2021-09-04,1,1,emilly23@da.com.br,+55 41 3443-1686
1162,95.382.804/0561-00,da Mata - ME,4330-4,Acabamentos em construção,ME,Simples Nacional,Vila São Jorge,2021-06-09,1,0,da-cruzisabel@almeida.com,+55 (011) 6174 0991
1163,08.269.582/6418-00,Guerra,9311-5,Academias e fitness,EPP,Lucro Presumido,Vila São Jorge,2018-06-18,1,2,vinicius11@mendes.br,(061) 5331 4658
1164,13.087.612/3859-00,Guerra,7711-0,Locação de automóveis,EPP,Lucro Presumido,Vila Bocaina,2019-07-05,1,0,alexiacorreia@rezende.edu.br,41 5510 6814
1165,34.682.394/8400-00,Martins - EI,8599-6,Treinamento e capacitação,ME,Lucro Presumido,Ilha Porchat,2023-04-09,1,0,isabellysampaio@martins.edu.br,(071) 9841 9202
1166,30.086.966/1016-00,da Luz,5620-1,Serviços de alimentação,MEI,MEI,Glória,2022-03-26,1,0,mrios@casa.com,31 8506 4031
1167,39.500.168/0941-00,Sales Ltda.,7490-1,Consultoria empresarial,ME,Simples Nacional,Vila Nova,2024-03-25,1,1,da-rosalunna@monteiro.com,71 1716-7566
1168,50.762.839/7620-00,Sá,4921-3,Transporte rodoviário coletivo,MEI,MEI,Ilha Porchat,2021-11-11,1,0,miguelmarques@aragao.com.br,(011) 2619-2367
1169,07.779.462/0726-00,Mendes Cassiano Ltda.,4330-4,Acabamentos em construção,ME,Lucro Presumido,Cidade Nautica,2020-03-29,1,0,otto45@da.com.br,+55 41 5681-6262
1170,25.081.776/0299-00,Sales Freitas - ME,9602-5,Cabeleireiros e similares,MEI,MEI,Alto da Boa Vista,2018-11-04,1,0,novaisgabriela@da.gov.br,+55 71 7448 2228
1171,88.413.337/3125-00,Pereira,8630-5,Atividades de atenção à saúde,EPP,Simples Nacional,Vila Bocaina,2018-05-03,1,0,arthuraragao@garcia.br,84 8741 3369
1172,61.781.703/2119-00,Farias,5620-1,Serviços de alimentação,MEI,MEI,Vila São Jorge,2016-06-23,1,0,oliveirabruno@fogaca.com,+55 (084) 9625-0270
1173,63.852.778/9561-00,da Costa,7711-0,Locação de automóveis,MD,Lucro Presumido,Catiapoa,2020-08-10,1,1,peixotolara@da.br,+55 (081) 7223-6881
1174,84.449.029/5026-00,Montenegro,8511-2,Educação infantil,EPP,Simples Nacional,Porto Grande,2020-08-29,1,0,agatha23@souza.com,+55 84 5757 7358
1175,44.037.341/6781-00,Siqueira - ME,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Vila Bocaina,2016-07-16,1,0,zvieira@garcia.edu.br,+55 (071) 3665-5357
1176,82.210.217/9821-00,Cavalcanti,8511-2,Educação infantil,ME,Lucro Presumido,Vila Nova,2022-09-22,1,2,luiz-henriquemachado@camargo.br,(061) 5139 4509
1177,98.579.736/3831-00,Rocha,8630-5,Atividades de atenção à saúde,ME,Lucro Presumido,Japuí,2019-07-14,1,2,cavalcantiemanuella@azevedo.com.br,+55 51 4138 2097
1178,05.397.079/8661-00,Rocha e Filhos,5620-1,Serviços de alimentação,EPP,Lucro Presumido,Vila Bocaina,2018-08-08,1,0,ramoslorenzo@novais.com,84 0182 9491
1179,73.682.050/6821-00,Ramos,6202-3,Desenvolvimento de sistemas,MD,Lucro Real,Ilha Porchat,2017-07-24,1,0,enrico16@garcia.br,(041) 5118-4889
1180,55.216.505/8714-00,Garcia S.A.,5620-1,Serviços de alimentação,ME,Simples Nacional,Catiapoa,2018-07-10,1,0,da-conceicaoaylla@rios.com.br,(041) 7887-2137
1181,21.925.967/9089-00,Pacheco,5611-2,Restaurantes e similares,MEI,MEI,Esplanada dos Barreiros,2021-03-04,1,0,fcardoso@dias.br,(021) 2701 8574
1182,99.848.022/0509-00,Sá,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Bocaina,2023-11-14,1,0,fernandaduarte@campos.org,(031) 3263-9909
1183,94.842.495/9881-00,Casa Grande Ltda.,4330-4,Acabamentos em construção,ME,Lucro Presumido,Jardim Rio Branco,2021-01-15,1,0,maria-vitoriaoliveira@almeida.gov.br,(011) 4880-4173
1184,88.707.152/3867-00,Nascimento e Filhos,8650-0,Atividades de saúde humana,MEI,MEI,Parque Bitaru,2018-12-06,1,0,ddas-neves@azevedo.org,(011) 2153 8184
1185,97.461.917/7987-00,Viana,4120-4,Construção de edifícios,MEI,MEI,Centro,2023-12-08,1,1,lramos@fogaca.gov.br,31 4523-7201
1186,72.258.937/0858-00,Nunes,5611-2,Restaurantes e similares,EPP,Lucro Presumido,Esplanada dos Barreiros,2016-12-24,0,1,paraujo@moreira.org,+55 61 1206-8706
1187,04.056.695/7900-00,Barros da Luz Ltda.,5620-1,Serviços de alimentação,EPP,Simples Nacional,Vila São Jorge,2025-04-17,1,0,isabeloliveira@borges.com.br,+55 84 4272 1476
1188,82.554.428/6796-00,Moura Novaes S.A.,5620-1,Serviços de alimentação,EPP,Lucro Presumido,Porto Grande,2020-03-29,1,0,muriloleao@pires.br,+55 (081) 4517-3424
1189,32.894.633/8915-00,Albuquerque e Filhos,6920-6,Atividades contábeis,MEI,MEI,Japuí,2024-12-28,1,1,ysantos@camargo.edu.br,(061) 3109-1271
